path,datasets,signal_hit_count,examples
code/Q1X_CM4A_source_oof_replay_numerical_boundary_audit_fix2.py,Prostate158,27,"L3: || L4:"""""" || L5:Q1X_CM4A_source_oof_replay_numerical_boundary_audit_fix2.py || L6: || L7:Read-only diagnostic after CM4A Fix1 stopped because exact binary replay of ### L9: || L10:This script does NOT run TENT and does NOT access PROMISE12. || L11:It compares, for every SOURCE slice and family: || L12:1) frozen CM3 OOF float16 probabilities; || L13:2) frozen CM3 OOF uint8 masks; ### L12:1) frozen CM3 OOF float16 probabilities; || L13:2) frozen CM3 OOF uint8 masks; || L14:3) replayed checkpoint probabilities using the same preprocessing/model. || L15: || L16:The goal is to determine whether binary mismatches are only threshold-boundary ### L33: || L34:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L35:OUT = ROOT / ""outputs"" || L36:CODE = ROOT / ""code"" || L37: ### L38:CM3_DIR = ( || L39:OUT || L40:/ ""Q1X_CM3_source_oof_segmentation_training_and_prediction_lock_fix3_v1"" || L41:) || L42:CM3_LOCK = CM3_DIR / ""CM3_SOURCE_OOF_SEGMENTATION_PANEL_LOCK.json"" ### L40:/ ""Q1X_CM3_source_oof_segmentation_training_and_prediction_lock_fix3_v1"" || L41:) || L42:CM3_LOCK = CM3_DIR / ""CM3_SOURCE_OOF_SEGMENTATION_PANEL_LOCK.json"" || L43:EXPECTED_CM3_LOCK_SHA = ( || L44:""4cfbe8f108f53e014973111d96244c666bfabd13eb022675fa31a34edaae7cec"" ### L47:CM3_HELPER = ( || L48:CODE || L49:/ ""Q1X_CM3_source_oof_segmentation_training_and_prediction_lock_fix3.py"" || L50:) || L51:EXPECTED_CM3_HELPER_SHA = ( ### L53:) || L54: || L55:DEFAULT_OUTPUT = ( || L56:OUT || L57:/ ""Q1X_CM4A_source_oof_replay_numerical_boundary_audit_fix2_v1"""
code/Q1X_CM4A_source_oof_tent1_outcome_asset_lock_fix1.py,Prostate158,151,"L3: || L4:"""""" || L5:Q1X_CM4A_source_oof_tent1_outcome_asset_lock_fix1.py || L6: || L7:SafeTTA Q1 enhancement — CM4A. ### L10:------- || L11:Use the frozen CM3 patient-separated OOF prostate segmentation models to || L12:construct the SOURCE-only counterfactual outcome asset: || L13: || L14:SOURCE vs A1_TENT_1STEP ### L12:construct the SOURCE-only counterfactual outcome asset: || L13: || L14:SOURCE vs A1_TENT_1STEP || L15: || L16:for every Prostate158 axial slice and every frozen model family. ### L17: || L18:This stage: || L19:- uses SOURCE GT (allowed); || L20:- does NOT access PROMISE12; || L21:- does NOT fit the safety predictor; ### L32:- episodic reset = YES || L33:- normalization-affine parameters only || L34:- source prediction from untouched checkpoint in eval mode || L35: || L36:Architecture-compatible normalization: ### L37:- UNet: BatchNorm2d affine || L38:- DeepLabV3-R50: ordinary BatchNorm2d affine; ASPP pooled singleton-unsafe || L39:BN stays eval with source running statistics; Dropout stays eval || L40:- SegFormer-B0: LayerNorm + compatible BatchNorm2d affine; Dropout stays eval || L41: ### L66: || L67:VERSION = ""2026-09-05-Q1X-CM4A-v1-fix1"" || L68:BUILD = ""Q1X_CM4A_SOURCE_OOF_TENT1_OUTCOME_ASSET_LOCK_FIX1"" || L69: || L70:ROOT = Path(r""F:\MEDSEG_SAFETTA"") ### L69: || L70:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L71:OUT = ROOT / ""outputs"" || L72:CODE = ROOT / ""code"" || L73:"
code/Q1X_CM4A_source_oof_tent1_outcome_asset_lock_fix4 (1).py,Prostate158,136,"L3: || L4:"""""" || L5:Q1X_CM4A_source_oof_tent1_outcome_asset_lock_fix4.py || L6: || L7:SafeTTA Q1 enhancement — CM4A. ### L10:------- || L11:Use the frozen CM3 patient-separated OOF prostate segmentation models to || L12:construct the SOURCE-only counterfactual outcome asset: || L13: || L14:SOURCE vs A1_TENT_1STEP ### L12:construct the SOURCE-only counterfactual outcome asset: || L13: || L14:SOURCE vs A1_TENT_1STEP || L15: || L16:for every Prostate158 axial slice and every frozen model family. ### L17: || L18:This stage: || L19:- uses SOURCE GT (allowed); || L20:- uses the frozen CM3 OOF mask as the SOURCE baseline; || L21:- requires the CM4A Fix3 exact batch-8 replay audit to have PASSed with ### L18:This stage: || L19:- uses SOURCE GT (allowed); || L20:- uses the frozen CM3 OOF mask as the SOURCE baseline; || L21:- requires the CM4A Fix3 exact batch-8 replay audit to have PASSed with || L22:zero binary mismatches across all 15 family/fold combinations; ### L35:- episodic reset = YES || L36:- normalization-affine parameters only || L37:- source prediction from untouched checkpoint in eval mode || L38: || L39:Architecture-compatible normalization: ### L40:- UNet: BatchNorm2d affine || L41:- DeepLabV3-R50: ordinary BatchNorm2d affine; ASPP pooled singleton-unsafe || L42:BN stays eval with source running statistics; Dropout stays eval || L43:- SegFormer-B0: LayerNorm + compatible BatchNorm2d affine; Dropout stays eval || L44: ### L69: || L70:VERSION = ""2026-09-05-Q1X-CM4A-v1-fix4"" || L71:BUILD = ""Q1X_CM4A_SOURCE_OOF_TENT1_OUTCOME_ASSET_LOCK_FIX4"" || L72: || L73:ROOT = Path(r""F:\MEDSEG_SAFETTA"")"
code/Q1X_CM4A_source_oof_tent1_outcome_asset_lock_fix4.py,Prostate158,136,"L3: || L4:"""""" || L5:Q1X_CM4A_source_oof_tent1_outcome_asset_lock_fix4.py || L6: || L7:SafeTTA Q1 enhancement — CM4A. ### L10:------- || L11:Use the frozen CM3 patient-separated OOF prostate segmentation models to || L12:construct the SOURCE-only counterfactual outcome asset: || L13: || L14:SOURCE vs A1_TENT_1STEP ### L12:construct the SOURCE-only counterfactual outcome asset: || L13: || L14:SOURCE vs A1_TENT_1STEP || L15: || L16:for every Prostate158 axial slice and every frozen model family. ### L17: || L18:This stage: || L19:- uses SOURCE GT (allowed); || L20:- uses the frozen CM3 OOF mask as the SOURCE baseline; || L21:- requires the CM4A Fix3 exact batch-8 replay audit to have PASSed with ### L18:This stage: || L19:- uses SOURCE GT (allowed); || L20:- uses the frozen CM3 OOF mask as the SOURCE baseline; || L21:- requires the CM4A Fix3 exact batch-8 replay audit to have PASSed with || L22:zero binary mismatches across all 15 family/fold combinations; ### L35:- episodic reset = YES || L36:- normalization-affine parameters only || L37:- source prediction from untouched checkpoint in eval mode || L38: || L39:Architecture-compatible normalization: ### L40:- UNet: BatchNorm2d affine || L41:- DeepLabV3-R50: ordinary BatchNorm2d affine; ASPP pooled singleton-unsafe || L42:BN stays eval with source running statistics; Dropout stays eval || L43:- SegFormer-B0: LayerNorm + compatible BatchNorm2d affine; Dropout stays eval || L44: ### L69: || L70:VERSION = ""2026-09-05-Q1X-CM4A-v1-fix4"" || L71:BUILD = ""Q1X_CM4A_SOURCE_OOF_TENT1_OUTCOME_ASSET_LOCK_FIX4"" || L72: || L73:ROOT = Path(r""F:\MEDSEG_SAFETTA"")"
code/Q1X_CM4B_mri_source_prediction_conditioned_safety_grouped_oof_fix1.py,Prostate158,82,"L3: || L4:"""""" || L5:Q1X_CM4B_mri_source_prediction_conditioned_safety_grouped_oof_fix1.py || L6: || L7:SafeTTA Q1 enhancement — CM4B. ### L9:Purpose || L10:------- || L11:Confirm on the new prostate-MRI SOURCE task whether the frozen || L12:prediction-conditioned semantic safety representation can rank TENT1 HARM || L13:before adaptation. ### L13:before adaptation. || L14: || L15:This stage is SOURCE only: || L16:- Prostate158 images + frozen CM3 SOURCE OOF masks; || L17:- CM4A SOURCE TENT1 outcome labels; ### L14: || L15:This stage is SOURCE only: || L16:- Prostate158 images + frozen CM3 SOURCE OOF masks; || L17:- CM4A SOURCE TENT1 outcome labels; || L18:- frozen DINOv2-base image encoder; ### L15:This stage is SOURCE only: || L16:- Prostate158 images + frozen CM3 SOURCE OOF masks; || L17:- CM4A SOURCE TENT1 outcome labels; || L18:- frozen DINOv2-base image encoder; || L19:- patient-grouped 5-fold OOF safety evaluation. ### L22:No target calibration. || L23:No operating-point threshold selection. || L24:No final all-source safety head fitting. || L25: || L26:Primary representation ### L28:Frozen cross-task framework: || L29:DINOv2-base patch tokens (224x224, 16x16 patches) || L30:+ SOURCE-prediction conditioning: || L31:352x352 SOURCE mask -> 16x16 occupancy using exact 22x22 blocks || L32:foreground weighted token mean (768) ### L29:DINOv2-base patch tokens (224x224, 16x16 patches) || L30:+ SOURCE-prediction conditioning: || L31:352x352 SOURCE mask -> 16x16 occupancy using exact 22x22 blocks || L32:foreground weighted token mean (768) || L33:background weighted token mean (768)"
code/Q1X_CM4C_final_source_safety_estimator_and_threshold_lock_fix1.py,Prostate158,72,"L3: || L4:"""""" || L5:Q1X_CM4C_final_source_safety_estimator_and_threshold_lock_fix1.py || L6: || L7:SafeTTA Q1 enhancement — CM4C. ### L9:Purpose || L10:------- || L11:Freeze the final MRI SOURCE safety estimator and the SOURCE operating point || L12:before any PROMISE12 safety inference/evaluation. || L13: ### L12:before any PROMISE12 safety inference/evaluation. || L13: || L14:Inputs are SOURCE only: || L15:- CM4B prediction-conditioned DINO+M2 feature asset; || L16:- CM4B patient-grouped OOF Final scores; ### L15:- CM4B prediction-conditioned DINO+M2 feature asset; || L16:- CM4B patient-grouped OOF Final scores; || L17:- CM4A SOURCE TENT1 HARM labels. || L18: || L19:This stage: ### L18: || L19:This stage: || L20:1) derives the frozen SOURCE operating point from cross-fitted OOF Final scores; || L21:2) fits the final all-SOURCE prediction-conditioned safety estimator; || L22:3) serializes all source-only preprocessing/classifier components; ### L19:This stage: || L20:1) derives the frozen SOURCE operating point from cross-fitted OOF Final scores; || L21:2) fits the final all-SOURCE prediction-conditioned safety estimator; || L22:3) serializes all source-only preprocessing/classifier components; || L23:4) locks the DINOv2 identity and score semantics for future target scoring. ### L20:1) derives the frozen SOURCE operating point from cross-fitted OOF Final scores; || L21:2) fits the final all-SOURCE prediction-conditioned safety estimator; || L22:3) serializes all source-only preprocessing/classifier components; || L23:4) locks the DINOv2 identity and score semantics for future target scoring. || L24: ### L41: || L42:VERSION = ""2026-09-05-Q1X-CM4C-v1-fix1"" || L43:BUILD = ""Q1X_CM4C_FINAL_SOURCE_SAFETY_ESTIMATOR_AND_THRESHOLD_LOCK_FIX1"" || L44: || L45:ROOT = Path(r""F:\MEDSEG_SAFETTA"")"
code/Q1X_CM4C_final_source_safety_estimator_and_threshold_lock_fix2.py,Prostate158,87,"L3: || L4:"""""" || L5:Q1X_CM4C_final_source_safety_estimator_and_threshold_lock_fix1.py || L6: || L7:SafeTTA Q1 enhancement — CM4C. ### L9:Purpose || L10:------- || L11:Freeze the final MRI SOURCE safety estimator and the SOURCE operating point || L12:before any PROMISE12 safety inference/evaluation. || L13: ### L12:before any PROMISE12 safety inference/evaluation. || L13: || L14:Inputs are SOURCE only: || L15:- CM4B prediction-conditioned DINO+M2 feature asset; || L16:- CM4B patient-grouped OOF Final scores; ### L15:- CM4B prediction-conditioned DINO+M2 feature asset; || L16:- CM4B patient-grouped OOF Final scores; || L17:- CM4A SOURCE TENT1 HARM labels. || L18: || L19:This stage: ### L18: || L19:This stage: || L20:1) derives the frozen SOURCE operating point from cross-fitted OOF Final scores; || L21:2) fits the final all-SOURCE prediction-conditioned safety estimator; || L22:3) serializes all source-only preprocessing/classifier components; ### L19:This stage: || L20:1) derives the frozen SOURCE operating point from cross-fitted OOF Final scores; || L21:2) fits the final all-SOURCE prediction-conditioned safety estimator; || L22:3) serializes all source-only preprocessing/classifier components; || L23:4) locks the DINOv2 identity and score semantics for future target scoring. ### L20:1) derives the frozen SOURCE operating point from cross-fitted OOF Final scores; || L21:2) fits the final all-SOURCE prediction-conditioned safety estimator; || L22:3) serializes all source-only preprocessing/classifier components; || L23:4) locks the DINOv2 identity and score semantics for future target scoring. || L24: ### L41: || L42:VERSION = ""2026-09-05-Q1X-CM4C-v1-fix2"" || L43:BUILD = ""Q1X_CM4C_FINAL_SOURCE_SAFETY_ESTIMATOR_AND_THRESHOLD_LOCK_FIX2"" || L44: || L45:ROOT = Path(r""F:\MEDSEG_SAFETTA"")"
code/Q1X_CM4D_final_all_source_segmentation_models_lock_fix1.py,Prostate158,92,"L3: || L4:"""""" || L5:Q1X_CM4D_final_all_source_segmentation_models_lock_fix1.py || L6: || L7:SafeTTA Q1 enhancement — CM4D. ### L9:Purpose || L10:------- || L11:Train exactly one final all-SOURCE prostate segmentation model per frozen || L12:family before any PROMISE12 image is used. || L13: ### L14:CM2B already froze: || L15:- one final model per family; || L16:- all 139 SOURCE patients; || L17:- final duration derived from SOURCE OOF only; || L18:- PROMISE12 cannot be used for epoch/model selection. ### L15:- one final model per family; || L16:- all 139 SOURCE patients; || L17:- final duration derived from SOURCE OOF only; || L18:- PROMISE12 cannot be used for epoch/model selection. || L19: ### L26:- SegFormer_B0    [39,34,50,28,48] -> 39 epochs || L27: || L28:No early stopping and no SOURCE validation/model selection are performed in || L29:the all-SOURCE refit. A descriptive all-SOURCE training-set sanity Dice is || L30:computed only after the fixed-duration training is finished and cannot change ### L27: || L28:No early stopping and no SOURCE validation/model selection are performed in || L29:the all-SOURCE refit. A descriptive all-SOURCE training-set sanity Dice is || L30:computed only after the fixed-duration training is finished and cannot change || L31:the model. ### L48: || L49:VERSION = ""2026-09-05-Q1X-CM4D-v1-fix1"" || L50:BUILD = ""Q1X_CM4D_FINAL_ALL_SOURCE_SEGMENTATION_MODELS_LOCK_FIX1"" || L51: || L52:ROOT = Path(r""F:\MEDSEG_SAFETTA"") ### L51: || L52:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L53:OUT = ROOT / ""outputs"" || L54:CODE = ROOT / ""code"" || L55:"
code/Q1X_CM4D_final_all_source_segmentation_models_lock_fix2.py,Prostate158,106,"L3: || L4:"""""" || L5:Q1X_CM4D_final_all_source_segmentation_models_lock_fix1.py || L6: || L7:SafeTTA Q1 enhancement — CM4D. ### L9:Purpose || L10:------- || L11:Train exactly one final all-SOURCE prostate segmentation model per frozen || L12:family before any PROMISE12 image is used. || L13: ### L14:CM2B already froze: || L15:- one final model per family; || L16:- all 139 SOURCE patients; || L17:- final duration derived from SOURCE OOF only; || L18:- PROMISE12 cannot be used for epoch/model selection. ### L15:- one final model per family; || L16:- all 139 SOURCE patients; || L17:- final duration derived from SOURCE OOF only; || L18:- PROMISE12 cannot be used for epoch/model selection. || L19: ### L26:- SegFormer_B0    [39,34,50,28,48] -> 39 epochs || L27: || L28:No early stopping and no SOURCE validation/model selection are performed in || L29:the all-SOURCE refit. A descriptive all-SOURCE training-set sanity Dice is || L30:computed only after the fixed-duration training is finished and cannot change ### L27: || L28:No early stopping and no SOURCE validation/model selection are performed in || L29:the all-SOURCE refit. A descriptive all-SOURCE training-set sanity Dice is || L30:computed only after the fixed-duration training is finished and cannot change || L31:the model. ### L48: || L49:VERSION = ""2026-09-05-Q1X-CM4D-v1-fix2"" || L50:BUILD = ""Q1X_CM4D_FINAL_ALL_SOURCE_SEGMENTATION_MODELS_LOCK_FIX2"" || L51: || L52:ROOT = Path(r""F:\MEDSEG_SAFETTA"") ### L51: || L52:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L53:OUT = ROOT / ""outputs"" || L54:CODE = ROOT / ""code"" || L55:"
code/Q1X_CM5A_promise12_gt_free_prediction_tent1_safety_scoring_lock_fix1.py,PROMISE12,113,"L12:- PROMISE12 image MHD headers; || L13:- PROMISE12 image RAW payloads; || L14:- frozen SOURCE segmentation models; || L15:- frozen SOURCE safety estimator; || L16:- frozen SOURCE operating point; ### L13:- PROMISE12 image RAW payloads; || L14:- frozen SOURCE segmentation models; || L15:- frozen SOURCE safety estimator; || L16:- frozen SOURCE operating point; || L17:- TENT1; ### L14:- frozen SOURCE segmentation models; || L15:- frozen SOURCE safety estimator; || L16:- frozen SOURCE operating point; || L17:- TENT1; || L18:- frozen DINOv2 representation. ### L29:Segmentation members are never opened. || L30: || L31:Full-mode outputs: || L32:1) image-only target preprocessing cache (all 50 patients / all 1377 slices); || L33:2) frozen SOURCE predictions for three final all-SOURCE segmenters; ### L31:Full-mode outputs: || L32:1) image-only target preprocessing cache (all 50 patients / all 1377 slices); || L33:2) frozen SOURCE predictions for three final all-SOURCE segmenters; || L34:3) episodic one-slice A1_TENT_1STEP predictions; || L35:4) prediction-conditioned DINOv2+M2 target representations; ### L34:3) episodic one-slice A1_TENT_1STEP predictions; || L35:4) prediction-conditioned DINOv2+M2 target representations; || L36:5) frozen final SOURCE safety scores; || L37:6) decisions under the frozen SOURCE deployment threshold. || L38: ### L35:4) prediction-conditioned DINOv2+M2 target representations; || L36:5) frozen final SOURCE safety scores; || L37:6) decisions under the frozen SOURCE deployment threshold. || L38: || L39:No target operating-point transport is performed here. CM5B uses the locked ### L63: || L64:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L65:OUT = ROOT / ""outputs"" || L66:CODE = ROOT / ""code"" || L67:"
code/Q1X_CM5B_unlabeled_support_aware_operating_point_transport_lock_fix1.py,PROMISE12,132,"L16:conditional stability in the frozen safety representation z: || L17: || L18:P_target(HARM | z, action) ~= P_source(HARM | z, action) || L19: || L20:Unlabeled target data cannot identify arbitrary conditional shift. Therefore ### L19: || L20:Unlabeled target data cannot identify arbitrary conditional shift. Therefore || L21:CM5B explicitly audits overlap/support and abstains if the weighted SOURCE HARM || L22:support is inadequate. || L23: ### L24:Primary transport || L25:----------------- || L26:1) Transform SOURCE and target raw CondDINO+M2 features through the already || L27:frozen final SOURCE safety preprocessing into z = PCA64+M2 standardized space. || L28:2) Estimate p_target(z)/p_source(z) with patient-cross-fitted logistic domain ### L25:----------------- || L26:1) Transform SOURCE and target raw CondDINO+M2 features through the already || L27:frozen final SOURCE safety preprocessing into z = PCA64+M2 standardized space. || L28:2) Estimate p_target(z)/p_source(z) with patient-cross-fitted logistic domain || L29:classifiers, separately for each model family. ### L26:1) Transform SOURCE and target raw CondDINO+M2 features through the already || L27:frozen final SOURCE safety preprocessing into z = PCA64+M2 standardized space. || L28:2) Estimate p_target(z)/p_source(z) with patient-cross-fitted logistic domain || L29:classifiers, separately for each model family. || L30:3) Stabilize source density-ratio weights by mean normalization within family ### L28:2) Estimate p_target(z)/p_source(z) with patient-cross-fitted logistic domain || L29:classifiers, separately for each model family. || L30:3) Stabilize source density-ratio weights by mean normalization within family || L31:and a preregistered maximum normalized weight of 10. || L32:4) On patient-grouped cross-fitted SOURCE safety scores (score_Final), use ### L30:3) Stabilize source density-ratio weights by mean normalization within family || L31:and a preregistered maximum normalized weight of 10. || L32:4) On patient-grouped cross-fitted SOURCE safety scores (score_Final), use || L33:source HARM labels + density-ratio weights to estimate target-weighted HARM || L34:recall. ### L31:and a preregistered maximum normalized weight of 10. || L32:4) On patient-grouped cross-fitted SOURCE safety scores (score_Final), use || L33:source HARM labels + density-ratio weights to estimate target-weighted HARM || L34:recall. || L35:5) Use a patient-cluster bootstrap to choose a conservative OOF-space threshold:"
code/Q1X_CM5B_unlabeled_support_aware_operating_point_transport_lock_fix2.py,PROMISE12,148,"L16:conditional stability in the frozen safety representation z: || L17: || L18:P_target(HARM | z, action) ~= P_source(HARM | z, action) || L19: || L20:Unlabeled target data cannot identify arbitrary conditional shift. Therefore ### L19: || L20:Unlabeled target data cannot identify arbitrary conditional shift. Therefore || L21:CM5B explicitly audits overlap/support and abstains if the weighted SOURCE HARM || L22:support is inadequate. || L23: ### L24:Primary transport || L25:----------------- || L26:1) Transform SOURCE and target raw CondDINO+M2 features through the already || L27:frozen final SOURCE safety preprocessing into z = PCA64+M2 standardized space. || L28:2) Estimate p_target(z)/p_source(z) with patient-cross-fitted logistic domain ### L25:----------------- || L26:1) Transform SOURCE and target raw CondDINO+M2 features through the already || L27:frozen final SOURCE safety preprocessing into z = PCA64+M2 standardized space. || L28:2) Estimate p_target(z)/p_source(z) with patient-cross-fitted logistic domain || L29:classifiers, separately for each model family. ### L26:1) Transform SOURCE and target raw CondDINO+M2 features through the already || L27:frozen final SOURCE safety preprocessing into z = PCA64+M2 standardized space. || L28:2) Estimate p_target(z)/p_source(z) with patient-cross-fitted logistic domain || L29:classifiers, separately for each model family. || L30:3) Stabilize source density-ratio weights by mean normalization within family ### L28:2) Estimate p_target(z)/p_source(z) with patient-cross-fitted logistic domain || L29:classifiers, separately for each model family. || L30:3) Stabilize source density-ratio weights by mean normalization within family || L31:and a preregistered maximum normalized weight of 10. || L32:4) On patient-grouped cross-fitted SOURCE safety scores (score_Final), use ### L30:3) Stabilize source density-ratio weights by mean normalization within family || L31:and a preregistered maximum normalized weight of 10. || L32:4) On patient-grouped cross-fitted SOURCE safety scores (score_Final), use || L33:source HARM labels + density-ratio weights to estimate target-weighted HARM || L34:recall. ### L31:and a preregistered maximum normalized weight of 10. || L32:4) On patient-grouped cross-fitted SOURCE safety scores (score_Final), use || L33:source HARM labels + density-ratio weights to estimate target-weighted HARM || L34:recall. || L35:5) Use a patient-cluster bootstrap to choose a conservative OOF-space threshold:"
code/Q1X_CM6_promise12_gt_reveal_locked_policy_evaluation_fix1.py,PROMISE12,52,"L10: || L11:It evaluates only policies that were already locked before GT: || L12:1) fixed SOURCE deployment threshold; || L13:2) naive unlabeled target-quantile baseline; || L14:3) support-aware transport -- here prospectively locked as ABSTAIN; ### L22: || L23:HARM remains exactly: || L24:DeltaDice = TENT1 slice Dice - SOURCE slice Dice || L25:HARM iff DeltaDice <= -0.02 || L26: ### L49: || L50:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L51:OUT = ROOT / ""outputs"" || L52:CODE = ROOT / ""code"" || L53: ### L90:) || L91: || L92:DEFAULT_OUTPUT = ( || L93:OUT || L94:/ ""Q1X_CM6_promise12_gt_reveal_locked_policy_evaluation_fix1_v1"" ### L632:""beneficial"", || L633:""delta_dice"", || L634:""source_dice"", || L635:""tent1_dice"", || L636:} ### L645:for family in FAMILIES: || L646:side = pred_sidecars[family] || L647:src_path = Path(side[""source_masks""]) || L648:tent_path = Path(side[""tent1_masks""]) || L649: ### L648:tent_path = Path(side[""tent1_masks""]) || L649: || L650:if sha256_file(src_path) != side[""source_masks_sha256""]: || L651:raise RuntimeError( || L652:f""{family} SOURCE target-mask SHA mismatch."" ### L650:if sha256_file(src_path) != side[""source_masks_sha256""]: || L651:raise RuntimeError( || L652:f""{family} SOURCE target-mask SHA mismatch."" || L653:) || L654:if sha256_file(tent_path) != side[""tent1_masks_sha256""]:"
code/Q1X_CM7A_promise12_external_ranking_baseline_audit_fix1.py,PROMISE12,147,"L34:Baselines || L35:--------- || L36:1) SOURCE_ENTROPY || L37:Mean pixelwise Bernoulli entropy from frozen SOURCE eval logits. || L38: ### L35:--------- || L36:1) SOURCE_ENTROPY || L37:Mean pixelwise Bernoulli entropy from frozen SOURCE eval logits. || L38: || L39:2) SOURCE_LOW_CONFIDENCE ### L37:Mean pixelwise Bernoulli entropy from frozen SOURCE eval logits. || L38: || L39:2) SOURCE_LOW_CONFIDENCE || L40:Mean [1 - max(p,1-p)] from frozen SOURCE eval logits. || L41: ### L38: || L39:2) SOURCE_LOW_CONFIDENCE || L40:Mean [1 - max(p,1-p)] from frozen SOURCE eval logits. || L41: || L42:3) M2 ### L41: || L42:3) M2 || L43:source_fg_fraction + source_boundary_density. || L44:SOURCE-only median imputer + StandardScaler + balanced LR. || L45: ### L42:3) M2 || L43:source_fg_fraction + source_boundary_density. || L44:SOURCE-only median imputer + StandardScaler + balanced LR. || L45: || L46:4) DINO_CLS ### L46:4) DINO_CLS || L47:frozen DINOv2-base [CLS] 768. || L48:SOURCE-only median imputer + randomized whiten PCA64 + || L49:StandardScaler + balanced LR. || L50: ### L51:5) CondDINO || L52:frozen prediction-conditioned FG768+BG768. || L53:SOURCE-only median imputer + randomized whiten PCA64 + || L54:StandardScaler + balanced LR. || L55:"
code/Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2.py,PROMISE12,151,"L34:Baselines || L35:--------- || L36:1) SOURCE_ENTROPY || L37:Mean pixelwise Bernoulli entropy from frozen SOURCE eval logits. || L38: ### L35:--------- || L36:1) SOURCE_ENTROPY || L37:Mean pixelwise Bernoulli entropy from frozen SOURCE eval logits. || L38: || L39:2) SOURCE_LOW_CONFIDENCE ### L37:Mean pixelwise Bernoulli entropy from frozen SOURCE eval logits. || L38: || L39:2) SOURCE_LOW_CONFIDENCE || L40:Mean [1 - max(p,1-p)] from frozen SOURCE eval logits. || L41: ### L38: || L39:2) SOURCE_LOW_CONFIDENCE || L40:Mean [1 - max(p,1-p)] from frozen SOURCE eval logits. || L41: || L42:3) M2 ### L41: || L42:3) M2 || L43:source_fg_fraction + source_boundary_density. || L44:SOURCE-only median imputer + StandardScaler + balanced LR. || L45: ### L42:3) M2 || L43:source_fg_fraction + source_boundary_density. || L44:SOURCE-only median imputer + StandardScaler + balanced LR. || L45: || L46:4) DINO_CLS ### L46:4) DINO_CLS || L47:frozen DINOv2-base [CLS] 768. || L48:SOURCE-only median imputer + randomized whiten PCA64 + || L49:StandardScaler + balanced LR. || L50: ### L51:5) CondDINO || L52:frozen prediction-conditioned FG768+BG768. || L53:SOURCE-only median imputer + randomized whiten PCA64 + || L54:StandardScaler + balanced LR. || L55:"
code/Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1.py,PROMISE12,36,"L20:Primary comparisons || L21:------------------- || L22:Frozen SafeTTA fixed-SOURCE gate || L23:vs || L24:Random adaptation at exactly the same number of adapted slices PER FAMILY. ### L25: || L26:Metrics: || L27:- prevented HARM fraction (= HARM recall of retain-SOURCE gate); || L28:- mean patient-level 3D deployed Dice; || L29:- mean slice deployed Dice. ### L54: || L55:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L56:OUT = ROOT / ""outputs"" || L57: || L58:CM6_LOCK = ( ### L74:) || L75: || L76:DEFAULT_OUTPUT = ( || L77:OUT || L78:/ ""Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1_v1"" ### L170:""risk_score"", || L171:""harmful"", || L172:""source_dice"", || L173:""tent1_dice"", || L174:""source_tp"", ### L172:""source_dice"", || L173:""tent1_dice"", || L174:""source_tp"", || L175:""source_fp"", || L176:""source_fn"", ### L173:""tent1_dice"", || L174:""source_tp"", || L175:""source_fp"", || L176:""source_fn"", || L177:""tent_tp"", ### L174:""source_tp"", || L175:""source_fp"", || L176:""source_fn"", || L177:""tent_tp"", || L178:""tent_fp"","
