sample_id,external_case_id,clip_id,source_split_label,model_state_id,state_row_index,source_dice,tent1_dice,tent1_delta_dice,tent1_adaptation_outcome,tent1_harm_label,tent1_benefit_label,pl_dice,pl_delta_dice,pl_adaptation_outcome,pl_harm_label,pl_benefit_label,frozen_safety_probability,frozen_operating_threshold,frozen_risk_flag,model_family,training_seed,checkpoint_sha256,cluster_id
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a11_ayy_image0043,SUNSEG_case67,case67,Easy-Unseen,SegFormer-B0__seed20260822,608,0.0,0.0,0.0,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.6899697927840029,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case67
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a11_ayy_image0010,SUNSEG_case67,case67,Easy-Unseen,SegFormer-B0__seed20260822,609,0.5388301713385413,0.5374221102009382,-0.001408061137603056,NEUTRAL,0,0,0.5680879529986621,0.02925778166012083,BENEFIT,0,1,0.4065342602402422,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case67
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a9_ayy_image0008,SUNSEG_case67,case67,Easy-Unseen,SegFormer-B0__seed20260822,610,0.8725709087902093,0.754379655792448,-0.11819125299776123,HARM,1,0,0.8738031570775467,0.0012322482873374785,NEUTRAL,0,0,0.4557589757546202,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case67
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a9_ayy_image0016,SUNSEG_case67,case67,Easy-Unseen,SegFormer-B0__seed20260822,611,0.6860916219562526,0.6166926947770258,-0.0693989271792268,HARM,1,0,0.5488194001276324,-0.1372722218286202,HARM,1,0,0.603781144571839,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case67
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a11_ayy_image0037,SUNSEG_case67,case67,Easy-Unseen,SegFormer-B0__seed20260822,612,0.0,0.3379018829255796,0.3379018829255796,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0226957779886145,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case67
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a11_ayy_image0013,SUNSEG_case67,case67,Easy-Unseen,SegFormer-B0__seed20260822,613,0.5963077410664765,0.7062330264290919,0.10992528536261537,BENEFIT,0,1,0.47776684262324415,-0.1185408984432324,HARM,1,0,0.4418202375890616,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case67
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a9_ayy_image0032,SUNSEG_case67,case67,Easy-Unseen,SegFormer-B0__seed20260822,614,0.6817565000271399,0.6603691639522259,-0.021387336074914054,HARM,1,0,0.6820821798838409,0.00032567985670095556,NEUTRAL,0,0,0.5919214007546398,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case67
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a9_ayy_image0014,SUNSEG_case67,case67,Easy-Unseen,SegFormer-B0__seed20260822,615,0.7732407885992764,0.7387661843107388,-0.03447460428853755,HARM,1,0,0.5758492523122136,-0.19739153628706274,HARM,1,0,0.5059916490624142,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case67
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a11_ayy_image0020,SUNSEG_case67,case67,Easy-Unseen,SegFormer-B0__seed20260822,616,0.36804168475901,0.5678267525100176,0.19978506775100757,BENEFIT,0,1,0.5169766755240626,0.14893499076505257,BENEFIT,0,1,0.4196428037247756,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case67
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a8_ayy_image0011,SUNSEG_case67,case67,Easy-Unseen,SegFormer-B0__seed20260822,617,0.2691823899371069,0.3461496804938806,0.0769672905567737,BENEFIT,0,1,0.2205761316872428,-0.048606258249864115,HARM,1,0,0.7215129012367003,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case67
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a11_ayy_image0028,SUNSEG_case67,case67,Easy-Unseen,SegFormer-B0__seed20260822,618,0.3583220568335589,0.48968587372249045,0.13136381688893156,BENEFIT,0,1,0.2577621558289397,-0.1005599010046192,HARM,1,0,0.3514681764397029,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case67
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a9_ayy_image0059,SUNSEG_case67,case67,Easy-Unseen,SegFormer-B0__seed20260822,619,0.6247494076909058,0.6286258158085569,0.003876408117651109,NEUTRAL,0,0,0.6107017867010499,-0.014047620989855902,NEUTRAL,0,0,0.5697986508142464,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case67
testeasydataset/unseen/case68_5/case_m_20181214095357_0u62368121473456_1_006_003-1_a22_ayy_image0041,SUNSEG_case68,case68_5,Easy-Unseen,SegFormer-B0__seed20260822,620,0.9629877683386795,0.9458485049595523,-0.01713926337912719,NEUTRAL,0,0,0.9667925190973746,0.00380475075869513,NEUTRAL,0,0,0.0607892524156993,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testeasydataset/unseen/case68_1/case_m_20181214095357_0u62368121473456_1_006_003-1_a4_ayy_image0015,SUNSEG_case68,case68_1,Easy-Unseen,SegFormer-B0__seed20260822,621,0.9567847974520394,0.9325915869178891,-0.024193210534150245,HARM,1,0,0.9610095145260749,0.004224717074035489,NEUTRAL,0,0,0.0673402885987071,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testharddataset/unseen/case68_7/case_m_20181214095357_0u62368121473456_1_006_003-1_a23_ayy_image0123,SUNSEG_case68,case68_7,Hard-Unseen,SegFormer-B0__seed20260822,622,0.9229200652528549,0.911534879954654,-0.011385185298200873,NEUTRAL,0,0,0.920055755985569,-0.0028643092672858694,NEUTRAL,0,0,0.3150854547668521,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testharddataset/unseen/case68_7/case_m_20181214095357_0u62368121473456_1_006_003-1_a23_ayy_image0007,SUNSEG_case68,case68_7,Hard-Unseen,SegFormer-B0__seed20260822,623,0.976275106719502,0.8194860352690192,-0.15678907145048282,HARM,1,0,0.9789632237209539,0.002688117001451884,NEUTRAL,0,0,0.2508013994826188,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testeasydataset/unseen/case68_5/case_m_20181214095357_0u62368121473456_1_006_003-1_a22_ayy_image0032,SUNSEG_case68,case68_5,Easy-Unseen,SegFormer-B0__seed20260822,624,0.9651989473270749,0.963903322311447,-0.0012956250156278548,NEUTRAL,0,0,0.9679173676591416,0.0027184203320667066,NEUTRAL,0,0,0.0495568254692897,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testeasydataset/unseen/case68_3/case_m_20181214095357_0u62368121473456_1_006_003-1_a17_ayy_image0072,SUNSEG_case68,case68_3,Easy-Unseen,SegFormer-B0__seed20260822,625,0.3629787539821313,0.21598204499190982,-0.1469967089902215,HARM,1,0,0.17773333333333333,-0.18524542064879798,HARM,1,0,0.2613866082054538,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testeasydataset/unseen/case68_3/case_m_20181214095357_0u62368121473456_1_006_003-1_a17_ayy_image0008,SUNSEG_case68,case68_3,Easy-Unseen,SegFormer-B0__seed20260822,626,0.9825849928068449,0.9811640610284422,-0.0014209317784026343,NEUTRAL,0,0,0.9841088807785888,0.0015238879717439646,NEUTRAL,0,0,0.1724822295928787,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testeasydataset/unseen/case68_1/case_m_20181214095357_0u62368121473456_1_006_003-1_a4_ayy_image0118,SUNSEG_case68,case68_1,Easy-Unseen,SegFormer-B0__seed20260822,627,0.9607415713121662,0.9421650802670833,-0.018576491045082855,NEUTRAL,0,0,0.9826502999588358,0.021908728646669595,BENEFIT,0,1,0.034191647852756,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testeasydataset/unseen/case68_5/case_m_20181214095357_0u62368121473456_1_006_003-1_a22_ayy_image0076,SUNSEG_case68,case68_5,Easy-Unseen,SegFormer-B0__seed20260822,628,0.9882007533791269,0.9860360734768515,-0.0021646799022754237,NEUTRAL,0,0,0.9880657010187817,-0.000135052360345278,NEUTRAL,0,0,0.0634285801802836,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testharddataset/unseen/case68_6/case_m_20181214095357_0u62368121473456_1_006_003-1_a22_ayy_image0359,SUNSEG_case68,case68_6,Hard-Unseen,SegFormer-B0__seed20260822,629,0.9811587696744616,0.9869815482274463,0.005822778552984742,NEUTRAL,0,0,0.9881766765418799,0.007017906867418322,NEUTRAL,0,0,0.0900402578288521,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testeasydataset/unseen/case68_2/case_m_20181214095357_0u62368121473456_1_006_003-1_a5_ayy_image0003,SUNSEG_case68,case68_2,Easy-Unseen,SegFormer-B0__seed20260822,630,0.21511714194847875,0.0007124706105873132,-0.21440467133789143,HARM,1,0,0.0,-0.21511714194847875,HARM,1,0,0.3801462301493095,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testharddataset/unseen/case68_6/case_m_20181214095357_0u62368121473456_1_006_003-1_a22_ayy_image0263,SUNSEG_case68,case68_6,Hard-Unseen,SegFormer-B0__seed20260822,631,0.9730517767223877,0.8896677811335238,-0.08338399558886389,HARM,1,0,0.9648667098112572,-0.008185066911130523,NEUTRAL,0,0,0.0795478857073547,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testharddataset/unseen/case68_7/case_m_20181214095357_0u62368121473456_1_006_003-1_a23_ayy_image0132,SUNSEG_case68,case68_7,Hard-Unseen,SegFormer-B0__seed20260822,632,0.0,0.0,0.0,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.4980841935745563,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testharddataset/unseen/case68_7/case_m_20181214095357_0u62368121473456_1_006_003-1_a23_ayy_image0096,SUNSEG_case68,case68_7,Hard-Unseen,SegFormer-B0__seed20260822,633,0.9771509167842031,0.9855094492577393,0.00835853247353624,NEUTRAL,0,0,0.9771129470929337,-3.796969126934613e-05,NEUTRAL,0,0,0.3319004977589631,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testeasydataset/unseen/case68_2/case_m_20181214095357_0u62368121473456_1_006_003-1_a7_ayy_image0010,SUNSEG_case68,case68_2,Easy-Unseen,SegFormer-B0__seed20260822,634,0.9675024144288779,0.965235639158576,-0.002266775270301835,NEUTRAL,0,0,0.9684366040239887,0.0009341895951108237,NEUTRAL,0,0,0.0700908887763017,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testeasydataset/unseen/case68_1/case_m_20181214095357_0u62368121473456_1_006_003-1_a4_ayy_image0049,SUNSEG_case68,case68_1,Easy-Unseen,SegFormer-B0__seed20260822,635,0.9243937652847757,0.9217997824045785,-0.0025939828801971876,NEUTRAL,0,0,0.9229643291031777,-0.001429436181597965,NEUTRAL,0,0,0.1353403375029876,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testeasydataset/unseen/case68_2/case_m_20181214095357_0u62368121473456_1_006_003-1_a5_ayy_image0064,SUNSEG_case68,case68_2,Easy-Unseen,SegFormer-B0__seed20260822,636,0.9870364269241237,0.9381608410186345,-0.04887558590548924,HARM,1,0,0.9891545389074677,0.0021181119833439954,NEUTRAL,0,0,0.0362149926959904,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testharddataset/unseen/case68_6/case_m_20181214095357_0u62368121473456_1_006_003-1_a22_ayy_image0278,SUNSEG_case68,case68_6,Hard-Unseen,SegFormer-B0__seed20260822,637,0.8058165582305675,0.4303272344509458,-0.37548932377962174,HARM,1,0,0.9460373974906899,0.1402208392601224,BENEFIT,0,1,0.1032214021357651,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testeasydataset/unseen/case68_3/case_m_20181214095357_0u62368121473456_1_006_003-1_a17_ayy_image0064,SUNSEG_case68,case68_3,Easy-Unseen,SegFormer-B0__seed20260822,638,0.8254719134985069,0.2927101759612699,-0.532761737537237,HARM,1,0,0.9084599059548084,0.08298799245630151,BENEFIT,0,1,0.0658784336351412,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testharddataset/unseen/case68_4/case_m_20181214095357_0u62368121473456_1_006_003-1_a18_ayy_image0030,SUNSEG_case68,case68_4,Hard-Unseen,SegFormer-B0__seed20260822,639,0.9695414727119451,0.978788273131193,0.009246800419247858,NEUTRAL,0,0,0.9648173453584769,-0.004724127353468277,NEUTRAL,0,0,0.1256424635104121,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case68
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a6_ayy_image0067,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,640,0.9820922384701912,0.9809729924703549,-0.0011192459998363713,NEUTRAL,0,0,0.9820712644713726,-2.097399881861861e-05,NEUTRAL,0,0,0.1215675712088949,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a3_ayy_image0008,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,641,0.9785932721712538,0.9781733418097055,-0.0004199303615483041,NEUTRAL,0,0,0.9790853234056721,0.0004920512344183114,NEUTRAL,0,0,0.1918590284277272,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a6_ayy_image0101,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,642,0.9833365199358758,0.9822290703646636,-0.0011074495712122268,NEUTRAL,0,0,0.984003535130358,0.0006670151944822011,NEUTRAL,0,0,0.0525091166895939,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a6_ayy_image0008,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,643,0.9814596741065316,0.9797245600612089,-0.001735114045322672,NEUTRAL,0,0,0.9815271611028887,6.748699635716893e-05,NEUTRAL,0,0,0.151872424233333,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a4_ayy_image0020,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,644,0.9663704825277921,0.9590071606726205,-0.007363321855171634,NEUTRAL,0,0,0.9678317783038574,0.0014612957760652412,NEUTRAL,0,0,0.079919211656089,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a8_ayy_image0037,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,645,0.9944938856520904,0.9725120665696407,-0.021981819082449672,HARM,1,0,0.9945576489043266,6.376325223622636e-05,NEUTRAL,0,0,0.04754576696151,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a4_ayy_image0046,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,646,0.9747886724747055,0.974781495295886,-7.177178819484098e-06,NEUTRAL,0,0,0.9745043542708912,-0.0002843182038142489,NEUTRAL,0,0,0.1510908059105389,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a4_ayy_image0016,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,647,0.9771905918597074,0.9755779490219324,-0.001612642837774958,NEUTRAL,0,0,0.9774529530121908,0.00026236115248345904,NEUTRAL,0,0,0.1336692813153712,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a8_ayy_image0023,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,648,0.9931972789115646,0.9755502560694319,-0.01764702284213271,NEUTRAL,0,0,0.993634856230276,0.0004375773187114129,NEUTRAL,0,0,0.0346447091674118,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a6_ayy_image0005,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,649,0.9758150887942415,0.9709496095110183,-0.0048654792832232285,NEUTRAL,0,0,0.974764426543348,-0.0010506622508934527,NEUTRAL,0,0,0.1247959275649498,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a8_ayy_image0006,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,650,0.9853471145891772,0.9858716314969956,0.0005245169078184064,NEUTRAL,0,0,0.9860271472567583,0.0006800326675810986,NEUTRAL,0,0,0.040134752955765,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a6_ayy_image0047,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,651,0.9531783657032166,0.9640720893721374,0.01089372366892083,NEUTRAL,0,0,0.9534815495095601,0.00030318380634353215,NEUTRAL,0,0,0.0555255625019168,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a6_ayy_image0068,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,652,0.9794205435490024,0.9703027733773623,-0.009117770171640172,NEUTRAL,0,0,0.9800576213198884,0.0006370777708859521,NEUTRAL,0,0,0.1369519544764427,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a6_ayy_image0049,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,653,0.9680646522751786,0.9661191928671985,-0.0019454594079800769,NEUTRAL,0,0,0.9678844466725154,-0.00018020560266318597,NEUTRAL,0,0,0.0757423338516465,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a8_ayy_image0053,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,654,0.9932725171097603,0.9940339912097461,0.0007614740999858371,NEUTRAL,0,0,0.9932879207525513,1.540364279106754e-05,NEUTRAL,0,0,0.0370492364140671,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a8_ayy_image0032,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,655,0.9942593006784463,0.9937940761636107,-0.0004652245148355494,NEUTRAL,0,0,0.9943072116938324,4.791101538614839e-05,NEUTRAL,0,0,0.035986413830246,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a8_ayy_image0022,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,656,0.9915394533067845,0.9912231702184643,-0.0003162830883202128,NEUTRAL,0,0,0.9916304903449276,9.10370381430603e-05,NEUTRAL,0,0,0.0306799670122051,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a8_ayy_image0049,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,657,0.9901857775494797,0.9920019975498803,0.0018162200004006035,NEUTRAL,0,0,0.9903474903474904,0.0001617127980106936,NEUTRAL,0,0,0.0308702521928098,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a5_ayy_image0003,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,658,0.9806180152489519,0.9825724653913355,0.0019544501423836014,NEUTRAL,0,0,0.9802326793880621,-0.00038533586088973504,NEUTRAL,0,0,0.1089844110402906,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testharddataset/unseen/case70/case_m_20181218101803_0u62372121864002_1_001_001-1_a6_ayy_image0064,SUNSEG_case70,case70,Hard-Unseen,SegFormer-B0__seed20260822,659,0.9759334067817358,0.9756479217603912,-0.0002854850213446225,NEUTRAL,0,0,0.9770999852890698,0.0011665785073340373,NEUTRAL,0,0,0.1252652241594593,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case70
testeasydataset/unseen/case74_1/case_m_20181227102913_0u62363122725013_1_004_001-1_a8_ayy_image0092,SUNSEG_case74,case74_1,Easy-Unseen,SegFormer-B0__seed20260822,660,0.8493077026482054,0.6253063848595652,-0.2240013177886402,HARM,1,0,0.9423165951668159,0.09300889251861044,BENEFIT,0,1,0.2341641066800964,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case74
testeasydataset/unseen/case74_1/case_m_20181227102913_0u62363122725013_1_004_001-1_a9_ayy_image0010,SUNSEG_case74,case74_1,Easy-Unseen,SegFormer-B0__seed20260822,661,0.9513637857377588,0.9246848571884474,-0.02667892854931142,HARM,1,0,0.956781914893617,0.0054181291558581535,NEUTRAL,0,0,0.4476552730726382,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case74
testeasydataset/unseen/case74_1/case_m_20181227102913_0u62363122725013_1_004_001-1_a8_ayy_image0141,SUNSEG_case74,case74_1,Easy-Unseen,SegFormer-B0__seed20260822,662,0.9459023792636534,0.9494203743280876,0.003517995064434176,NEUTRAL,0,0,0.9497337316534615,0.0038313523898081403,NEUTRAL,0,0,0.3003943782762979,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case74
testeasydataset/unseen/case74_2/case_m_20181227102913_0u62363122725013_1_004_001-1_a11_ayy_image0056,SUNSEG_case74,case74_2,Easy-Unseen,SegFormer-B0__seed20260822,663,0.9607829430269137,0.9621815961740664,0.0013986531471527064,NEUTRAL,0,0,0.961041652276024,0.00025870924911031157,NEUTRAL,0,0,0.3379191509169085,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case74
testeasydataset/unseen/case74_1/case_m_20181227102913_0u62363122725013_1_004_001-1_a8_ayy_image0127,SUNSEG_case74,case74_1,Easy-Unseen,SegFormer-B0__seed20260822,664,0.9176703981861981,0.6284233900814211,-0.289247008104777,HARM,1,0,0.9108417041912019,-0.006828693994996193,NEUTRAL,0,0,0.3716494349350699,0.300584763193734,1,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case74
testeasydataset/unseen/case74_2/case_m_20181227102913_0u62363122725013_1_004_001-1_a11_ayy_image0049,SUNSEG_case74,case74_2,Easy-Unseen,SegFormer-B0__seed20260822,665,0.9183443791421784,0.9565392192337072,0.03819484009152885,BENEFIT,0,1,0.9217600864253958,0.003415707283217384,NEUTRAL,0,0,0.2977313754157348,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case74
testeasydataset/unseen/case74_1/case_m_20181227102913_0u62363122725013_1_004_001-1_a8_ayy_image0145,SUNSEG_case74,case74_1,Easy-Unseen,SegFormer-B0__seed20260822,666,0.9151529928075095,0.9099594847916793,-0.005193508015830184,NEUTRAL,0,0,0.9189023267235558,0.00374933391604626,NEUTRAL,0,0,0.25423603739295,0.300584763193734,0,SegFormer-B0,20260822,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,case74
